File
year,state_code,state_abbreviation,county_code,county_name,commodity_code,commodity_name,insurance_plan_code,insurance_plan_abbreviation,stage_code,damage_cause_code,damage_description,determined_acres,indemnity_amount
2001,06,CA,011,Colusa,0047,DRY BEANS,90,APH,P2,31,Excess Moisture/Precip/Rain,58.53,3561
2001,06,CA,011,Colusa,0049,SAFFLOWER,90,APH,H,12,Heat,70.00,3259
2001,06,CA,011,Colusa,0049,SAFFLOWER,90,APH,UH,12,Heat,139.10,1492
2001,06,CA,011,Colusa,0053,GRAPES,86,APH,H,41,Frost,173.03,430920
2001,06,CA,011,Colusa,0053,GRAPES,86,APH,H,42,Freeze,81.10,41340
2001,06,CA,011,Colusa,0053,GRAPES,86,APH,UH,42,Freeze,107.00,86769
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,R,12,Heat,150.19,4134
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,1,12,Heat,6.29,2486
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,3,12,Heat,208.90,93154
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,R,31,Excess Moisture/Precip/Rain,989.51,118824
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,3,31,Excess Moisture/Precip/Rain,82.10,18259
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,3,41,Frost,448.57,199878
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,1,41,Frost,389.39,156434
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,R,41,Frost,1076.95,97864
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,3,44,Cold Wet Weather,56.50,58062
2001,06,CA,011,Colusa,0087,TOMATOES,86,APH,R,44,Cold Wet Weather,220.10,29145
2001,06,CA,013,Contra Costa,0011,WHEAT,44,CRC,UH,21,Hail,119.40,19753
2001,06,CA,013,Contra Costa,0011,WHEAT,44,CRC,UH,31,Excess Moisture/Precip/Rain,634.80,87324
2001,06,CA,013,Contra Costa,0041,CORN,44,CRC,H,31,Excess Moisture/Precip/Rain,179.25,21731
2001,06,CA,013,Contra Costa,0053,GRAPES,86,APH,H,12,Heat,20.60,28468
2001,06,CA,013,Contra Costa,0054,APPLES,86,APH,H,12,Heat,10.00,12833
2001,06,CA,013,Contra Costa,0054,APPLES,86,APH,H,21,Hail,249.48,675200
2001,06,CA,013,Contra Costa,0054,APPLES,86,APH,UH,42,Freeze,123.40,16312
2001,06,CA,013,Contra Costa,0054,APPLES,86,APH,H,42,Freeze,800.45,298874
2001,06,CA,013,Contra Costa,0054,APPLES,86,APH,H,71,Insects,155.55,62187
2001,06,CA,013,Contra Costa,0054,APPLES,86,APH,UH,71,Insects,4.80,1267
2001,06,CA,013,Contra Costa,0087,TOMATOES,86,APH,3,12,Heat,25.00,20013
2001,06,CA,013,Contra Costa,0087,TOMATOES,86,APH,R,44,Cold Wet Weather,44.00,6996
2001,06,CA,017,El Dorado,0053,GRAPES,86,APH,H,41,Frost,26.30,12918
2001,06,CA,017,El Dorado,0054,APPLES,86,APH,H,41,Frost,45.40,49257
2001,06,CA,017,El Dorado,0054,APPLES,86,APH,H,42,Freeze,90.10,44651
2001,06,CA,017,El Dorado,0054,APPLES,86,APH,UH,42,Freeze,19.50,57519
2001,06,CA,017,El Dorado,0089,PEARS,86,APH,UH,42,Freeze,15.00,10268
2001,06,CA,017,El Dorado,0089,PEARS,86,APH,H,42,Freeze,66.60,18675
2001,06,CA,019,Fresno,0011,WHEAT,44,CRC,H,01,Decline in Price,9.39,-843
2001,06,CA,019,Fresno,0011,WHEAT,44,CRC,H,11,Drought,16622.52,695150
2001,06,CA,019,Fresno,0011,WHEAT,44,CRC,UH,11,Drought,2747.30,137294
2001,06,CA,019,Fresno,0011,WHEAT,90,APH,H,11,Drought,690.00,37604
2001,06,CA,019,Fresno,0011,WHEAT,90,APH,UH,11,Drought,1713.38,52819
2001,06,CA,019,Fresno,0011,WHEAT,90,APH,UH,12,Heat,215.00,2777
2001,06,CA,019,Fresno,0011,WHEAT,44,CRC,UH,31,Excess Moisture/Precip/Rain,144.25,20922
2001,06,CA,019,Fresno,0011,WHEAT,44,CRC,H,31,Excess Moisture/Precip/Rain,1465.60,64201
2001,06,CA,019,Fresno,0011,WHEAT,90,APH,H,41,Frost,2245.90,33559
2001,06,CA,019,Fresno,0011,WHEAT,90,APH,UH,41,Frost,453.10,11515
2001,06,CA,019,Fresno,0011,WHEAT,44,CRC,UH,42,Freeze,128.80,2857
2001,06,CA,019,Fresno,0011,WHEAT,90,APH,H,42,Freeze,473.00,31750
2001,06,CA,019,Fresno,0011,WHEAT,44,CRC,H,42,Freeze,2016.89,17714
2001,06,CA,019,Fresno,0011,WHEAT,90,APH,UH,43,Cold Winter,280.00,13530
2001,06,CA,019,Fresno,0011,WHEAT,44,CRC,UH,62,Hot Wind,63.00,10786
2001,06,CA,019,Fresno,0011,WHEAT,44,CRC,H,99,Other (Snow-Lightning-Etc.),242.20,17762
2001,06,CA,019,Fresno,0021,COTTON,44,CRC,H,01,Decline in Price,525.80,83434
2001,06,CA,019,Fresno,0021,COTTON,90,APH,P2,12,Heat,1011.70,236757
2001,06,CA,019,Fresno,0021,COTTON,90,APH,PT,12,Heat,465.00,235101
2001,06,CA,019,Fresno,0021,COTTON,90,APH,H,12,Heat,165.20,8236
2001,06,CA,019,Fresno,0021,COTTON,90,APH,P2,13,Failure Irrig Supply,10370.80,2550204
2001,06,CA,019,Fresno,0021,COTTON,44,CRC,P2,13,Failure Irrig Supply,210.00,71224
2001,06,CA,019,Fresno,0021,COTTON,90,APH,PT,13,Failure Irrig Supply,5036.50,2024568
2001,06,CA,019,Fresno,0021,COTTON,90,APH,H,13,Failure Irrig Supply,92.10,4020
2001,06,CA,019,Fresno,0021,COTTON,90,APH,H,31,Excess Moisture/Precip/Rain,406.20,76499
2001,06,CA,019,Fresno,0021,COTTON,90,APH,P2,31,Excess Moisture/Precip/Rain,759.00,132177
2001,06,CA,019,Fresno,0021,COTTON,44,CRC,H,31,Excess Moisture/Precip/Rain,535.00,158734
2001,06,CA,019,Fresno,0021,COTTON,90,APH,H,44,Cold Wet Weather,257.10,18588
2001,06,CA,019,Fresno,0021,COTTON,90,APH,H,61,Wind/Excess Wind,64.90,17313
2001,06,CA,019,Fresno,0021,COTTON,90,APH,P2,62,Hot Wind,881.90,326532
2001,06,CA,019,Fresno,0021,COTTON,90,APH,PT,62,Hot Wind,464.00,192804
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,P2,12,Heat,441.80,171698
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,PT,12,Heat,155.00,118885
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,P2,13,Failure Irrig Supply,867.65,245767
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,PT,13,Failure Irrig Supply,2448.70,1274420
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,H,31,Excess Moisture/Precip/Rain,477.20,107966
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,P2,31,Excess Moisture/Precip/Rain,313.60,80498
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,H,44,Cold Wet Weather,2006.20,237914
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,H,61,Wind/Excess Wind,364.30,223704
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,PT,62,Hot Wind,62.90,37111
2001,06,CA,019,Fresno,0022,COTTON EX LONG STAPLE,90,APH,P2,62,Hot Wind,3657.90,1869187
2001,06,CA,019,Fresno,0028,ALMONDS,90,APH,H,12,Heat,37.08,3358
2001,06,CA,019,Fresno,0028,ALMONDS,90,APH,H,21,Hail,62.40,22750
2001,06,CA,019,Fresno,0028,ALMONDS,90,APH,H,31,Excess Moisture/Precip/Rain,2488.30,870742
2001,06,CA,019,Fresno,0028,ALMONDS,90,APH,H,41,Frost,332.09,163198
2001,06,CA,019,Fresno,0028,ALMONDS,90,APH,H,42,Freeze,117.95,19193
2001,06,CA,019,Fresno,0028,ALMONDS,90,APH,H,44,Cold Wet Weather,708.73,371753
2001,06,CA,019,Fresno,0028,ALMONDS,90,APH,H,61,Wind/Excess Wind,12.65,2083
2001,06,CA,019,Fresno,0036,PRUNES,86,APH,H,12,Heat,57.20,26733
2001,06,CA,019,Fresno,0036,PRUNES,86,APH,H,21,Hail,51.49,32023
2001,06,CA,019,Fresno,0036,PRUNES,86,APH,UH,21,Hail,13.30,6965
2001,06,CA,019,Fresno,0036,PRUNES,86,APH,H,41,Frost,49.41,36518
2001,06,CA,019,Fresno,0037,RAISINS,50,DOL,00,31,Excess Moisture/Precip/Rain,14.48,1358
2001,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,2,12,Heat,396.60,29132
2001,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,2,31,Excess Moisture/Precip/Rain,143.00,11120
2001,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,R,41,Frost,111.00,3996
2001,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,R,42,Freeze,42.00,1512
2001,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,1,71,Insects,2.10,907
2001,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,2,71,Insects,225.90,61206
2001,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,2,81,Plant Disease,339.00,28898
2001,06,CA,019,Fresno,0039,SUGAR BEETS,90,APH,R,93,Wildlife,205.00,7380
2001,06,CA,019,Fresno,0047,DRY BEANS,90,APH,P2,13,Failure Irrig Supply,506.60,42268
2001,06,CA,019,Fresno,0052,TABLE GRAPES,86,APH,H,12,Heat,69.06,85662
2001,06,CA,019,Fresno,0052,TABLE GRAPES,86,APH,UH,12,Heat,25.98,84258
2001,06,CA,019,Fresno,0052,TABLE GRAPES,86,APH,H,21,Hail,306.08,321205
2001,06,CA,019,Fresno,0052,TABLE GRAPES,86,APH,H,31,Excess Moisture/Precip/Rain,30.55,20131
2001,06,CA,019,Fresno,0052,TABLE GRAPES,86,APH,UH,31,Excess Moisture/Precip/Rain,14.30,30286
2001,06,CA,019,Fresno,0052,TABLE GRAPES,86,APH,UH,41,Frost,54.42,51764
2001,06,CA,019,Fresno,0052,TABLE GRAPES,86,APH,H,41,Frost,408.68,297217
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,H,12,Heat,306.33,69545
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,UH,21,Hail,147.17,38456
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,H,21,Hail,2476.51,416571
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,UH,31,Excess Moisture/Precip/Rain,17.20,8281
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,H,31,Excess Moisture/Precip/Rain,128.99,38579
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,H,41,Frost,5160.11,1429325
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,UH,41,Frost,934.53,451720
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,H,42,Freeze,807.15,252459
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,UH,42,Freeze,63.70,38670
2001,06,CA,019,Fresno,0053,GRAPES,86,APH,H,61,Wind/Excess Wind,68.40,12029
2001,06,CA,019,Fresno,0054,APPLES,86,APH,H,21,Hail,91.55,47383
2001,06,CA,019,Fresno,0054,APPLES,86,APH,H,41,Frost,6.00,4092
2001,06,CA,019,Fresno,0054,APPLES,86,APH,H,71,Insects,4.75,1245
2001,06,CA,019,Fresno,0060,FIGS,86,APH,H,12,Heat,79.60,6853
2001,06,CA,019,Fresno,0060,FIGS,86,APH,H,31,Excess Moisture/Precip/Rain,79.60,6853
2001,06,CA,019,Fresno,0060,FIGS,86,APH,H,41,Frost,41.10,6985
2001,06,CA,019,Fresno,0087,TOMATOES,86,APH,1,12,Heat,14.70,7449
2001,06,CA,019,Fresno,0087,TOMATOES,86,APH,3,12,Heat,3488.85,1299038
2001,06,CA,019,Fresno,0087,TOMATOES,86,APH,R,12,Heat,308.90,13690
